date,beds,psf,area,price
2022-05-01,0,5.37,450,2600
2022-05-01,2,4.0,850,3400
2022-05-01,2,4.07,850,3500
2022-05-01,1,4.91,550,2850
2022-04-01,1,3.32,750,2500
2022-04-01,1,4.31,550,2550
2022-04-01,1,4.28,850,3500
2022-04-01,1,4.74,550,2400
2022-04-01,1,5.46,450,2650
2022-04-01,1,6.39,450,3100
2022-04-01,1,5.16,550,3000
2022-04-01,1,4.03,850,3300
2022-04-01,1,3.67,850,3000
2022-04-01,1,4.3,550,2500
2022-04-01,1,3.42,850,2800
2022-03-01,1,4.74,550,2400
2022-03-01,2,4.11,850,3500
2022-03-01,2,3.67,750,2725
2022-03-01,1,4.74,550,2700
2022-03-01,1,4.65,850,3800
2022-03-01,1,4.28,850,3500
2022-02-01,1,4.3,550,2500
2022-02-01,4,3.6,1350,5000
2022-02-01,1,4.37,750,3100
2022-02-01,1,4.04,550,2350
2022-02-01,4,3.43,1150,4100
2022-01-01,1,4.28,850,3500
2022-01-01,1,4.03,550,2300
2022-01-01,1,4.3,550,2500
2022-01-01,1,5.04,550,2550
2022-01-01,2,3.79,850,3100
2022-01-01,4,3.26,1150,3900
2022-01-01,1,3.87,550,2250
2022-01-01,1,4.3,550,2500
2022-01-01,1,3.96,550,2300
2021-12-01,2,3.67,850,3000
2021-12-01,1,4.31,550,2500
2021-12-01,2,3.95,850,3400
2021-12-01,4,3.96,1350,5500
2021-12-01,1,3.67,850,3000
2021-11-01,1,3.94,550,2250
2021-11-01,4,3.43,1150,4100
2021-11-01,1,4.12,550,2350
2021-11-01,1,3.55,850,2900
2021-11-01,1,3.73,750,2650
2021-11-01,1,3.17,950,3000
2021-11-01,1,3.87,750,2750
2021-11-01,1,4.08,750,2900
2021-10-01,2,3.76,850,3200
2021-10-01,1,3.96,550,2300
2021-10-01,1,4.74,550,2400
2021-10-01,2,3.67,850,3000
2021-10-01,1,4.3,550,2500
2021-10-01,1,4.37,750,3100
2021-10-01,2,4.0,850,3400
2021-10-01,2,3.07,1350,4000
2021-10-01,1,3.52,750,2500
2021-10-01,3,2.97,1350,4000
2021-10-01,1,4.3,550,2500
2021-10-01,1,4.65,750,3300
2021-10-01,1,3.97,850,3250
2021-10-01,1,4.13,550,2400
2021-10-01,1,4.01,750,2850
2021-10-01,0,4.75,450,2300
2021-10-01,1,3.91,850,3200
2021-10-01,1,3.67,850,3000
2021-10-01,1,3.42,850,2800
2021-10-01,1,3.55,850,2900
2021-10-01,1,4.13,550,2400
2021-09-01,2,3.91,750,2900
2021-09-01,1,3.25,850,2900
2021-09-01,1,4.74,450,2300
2021-09-01,2,3.47,850,2950
2021-09-01,2,3.72,850,3200
2021-09-01,1,3.96,550,2300
2021-09-01,2,3.38,850,2800
2021-09-01,2,3.67,850,3000
2021-09-01,1,4.13,550,2400
2021-09-01,1,4.38,550,2500
2021-09-01,2,4.23,1350,5500
2021-09-01,4,3.01,1150,3600
2021-09-01,1,3.8,750,2700
2021-09-01,1,3.79,850,3100
2021-09-01,1,3.96,550,2300
2021-09-01,1,4.01,950,3800
2021-09-01,1,3.96,550,2300
2021-09-01,1,3.94,750,2800
2021-09-01,1,3.42,850,2800
2021-09-01,1,3.61,850,2950
2021-09-01,1,3.8,750,2700
2021-09-01,1,3.42,850,2800
2021-08-01,2,3.76,850,3200
2021-08-01,2,3.13,950,3000
2021-08-01,4,3.01,1150,3600
2021-08-01,2,4.03,850,3300
2021-08-01,2,3.67,850,3000
2021-08-01,1,4.13,550,2400
2021-08-01,1,4.13,550,2400
2021-08-01,1,4.04,550,2350
2021-08-01,1,3.79,550,2200
2021-08-01,1,3.79,850,3100
2021-08-01,1,3.48,850,2850
2021-08-01,1,3.91,850,3200
2021-07-01,3,3.38,1350,4400
2021-07-01,3,3.8,950,3600
2021-07-01,2,3.24,850,2900
2021-07-01,1,4.39,550,2500
2021-07-01,1,4.29,550,2450
2021-07-01,3,3.42,1350,4600
2021-07-01,4,3.35,1150,4000
2021-07-01,1,3.8,750,2700
2021-07-01,3,3.42,1350,4600
2021-06-01,4,3.35,1150,4000
2021-06-01,1,3.72,550,2200
2021-06-01,1,4.74,550,2400
2021-06-01,2,3.63,750,2700
2021-06-01,1,3.67,850,3000
2021-06-01,1,4.55,550,2300
2021-06-01,4,3.85,1150,4600
2021-06-01,2,3.74,850,3100
2021-06-01,3,3.53,1050,3800
2021-06-01,1,3.87,550,2250
2021-06-01,4,3.31,1350,4600
2021-06-01,1,4.04,550,2350
2021-06-01,1,3.44,550,2000
2021-05-01,1,3.55,850,2900
2021-05-01,1,4.2,550,2400
2021-05-01,3,3.53,1050,3800
2021-05-01,1,4.13,550,2400
2021-04-01,2,3.15,1050,3250
2021-04-01,1,3.05,750,2300
2021-04-01,1,4.31,550,2550
2021-04-01,1,4.15,550,2100
2021-04-01,1,4.96,450,2400
2021-04-01,1,4.22,550,2500
2021-04-01,1,3.94,750,2800
2021-04-01,1,3.55,850,2900
2021-04-01,1,3.67,850,3000
2021-03-01,1,4.55,550,2300
2021-03-01,2,3.79,850,3100
2021-03-01,1,3.64,950,3450
2021-03-01,1,3.8,750,2700
2021-03-01,2,4.04,750,3000
2021-03-01,1,4.12,550,2350
2021-03-01,1,3.55,850,2900
2021-03-01,1,4.13,550,2400
2021-03-01,3,2.97,1350,4000
2021-03-01,1,3.79,850,3100
2021-03-01,0,4.65,450,2250
2021-03-01,1,3.67,850,3000
2021-03-01,1,3.7,750,2625
2021-03-01,1,4.04,550,2350
2021-03-01,1,4.13,550,2400
2021-03-01,1,4.13,550,2400
2021-02-01,1,4.12,550,2350
2021-02-01,1,3.94,550,2250
2021-02-01,1,4.22,550,2500
2021-02-01,4,3.03,1350,4200
2021-02-01,2,3.62,850,3000
2021-02-01,4,2.89,1150,3450
2021-02-01,0,4.75,450,2300
2021-02-01,1,3.67,850,3000
2021-02-01,1,3.42,850,2800
2021-02-01,1,3.79,550,2200
2021-02-01,1,3.42,850,2800
2021-01-01,1,4.04,550,2350
2021-01-01,1,4.74,550,2400
2021-01-01,2,3.53,850,3000
2021-01-01,1,4.48,550,2600
2021-01-01,4,3.1,1150,3700
2021-01-01,1,3.79,550,2200
2021-01-01,1,3.79,550,2200
2021-01-01,1,3.79,550,2200
2021-01-01,1,3.9,650,2350
2021-01-01,1,4.13,550,2400
2020-12-01,1,3.55,850,2900
2020-12-01,1,3.67,850,3200
2020-12-01,2,3.67,850,3000
2020-12-01,2,2.92,1350,3800
2020-12-01,1,4.13,550,2400
2020-12-01,1,3.67,850,3000
2020-12-01,1,3.67,850,3000
2020-12-01,1,3.48,850,2850
2020-11-01,2,3.7,750,2750
2020-11-01,3,3.45,1150,3900
2020-11-01,2,3.55,850,2900
2020-11-01,4,3.31,1150,3950
2020-11-01,2,4.22,850,3500
2020-11-01,3,2.92,1350,3800
2020-11-01,2,3.36,850,2750
2020-11-01,2,3.31,850,2850
2020-11-01,2,3.66,850,3000
2020-11-01,1,3.36,850,2750
2020-11-01,1,3.8,750,2700
2020-11-01,0,5.17,450,2500
2020-11-01,1,3.73,750,2650
2020-10-01,2,3.24,950,3100
2020-10-01,1,3.8,750,2700
2020-10-01,0,4.55,450,2200
2020-10-01,2,3.36,850,3000
2020-10-01,1,3.19,850,2850
2020-10-01,1,4.04,550,2300
2020-10-01,1,4.04,550,2350
2020-10-01,1,3.52,750,2500
2020-10-01,2,3.17,850,2700
2020-10-01,2,3.07,1350,4000
2020-10-01,4,3.2,1350,4300
2020-10-01,1,3.34,650,2015
2020-10-01,3,3.2,1350,4300
2020-10-01,1,3.79,550,2200
2020-10-01,0,4.75,450,2300
2020-10-01,1,3.42,850,2800
2020-10-01,1,3.06,850,2500
2020-10-01,3,2.68,1350,3600
2020-10-01,1,3.3,850,2700
2020-09-01,1,4.15,550,2100
2020-09-01,1,3.67,850,3000
2020-09-01,0,4.75,450,2300
2020-09-01,1,3.94,550,2250
2020-09-01,1,3.8,750,2700
2020-09-01,2,3.6,850,3100
2020-09-01,2,3.47,850,2950
2020-09-01,1,3.96,550,2300
2020-09-01,4,2.51,2250,5600
2020-09-01,1,3.94,750,2800
2020-09-01,1,3.79,550,2200
2020-09-01,1,3.87,550,2250
2020-09-01,1,3.96,550,2300
2020-09-01,1,3.96,550,2300
2020-09-01,1,3.96,550,2300
2020-09-01,1,3.42,850,2800
2020-09-01,1,3.67,850,3000
2020-09-01,1,3.67,850,3000
2020-09-01,1,3.54,950,3350
2020-09-01,4,3.1,1150,3700
2020-09-01,1,3.79,550,2200
2020-09-01,1,3.87,550,2250
2020-09-01,1,3.61,550,2100
2020-09-01,1,4.3,750,3050
2020-09-01,1,3.96,550,2300
2020-09-01,1,3.87,550,2250
2020-09-01,1,3.66,750,2600
2020-08-01,2,3.53,850,3000
2020-08-01,2,3.08,950,2950
2020-08-01,1,4.64,550,2350
2020-08-01,2,3.5,750,2600
2020-08-01,2,3.25,850,2800
2020-08-01,1,3.96,550,2300
2020-08-01,4,3.13,1350,4350
2020-08-01,2,3.72,850,3200
2020-08-01,1,4.13,550,2400
2020-08-01,1,3.96,550,2300
2020-08-01,1,3.79,550,2200
2020-08-01,3,3.35,1350,4500
2020-08-01,1,3.42,850,2800
2020-08-01,1,4.13,550,2400
2020-08-01,1,3.96,550,2300
2020-07-01,3,2.44,1150,2700
2020-07-01,2,3.27,1150,3700
2020-07-01,1,4.55,550,2300
2020-07-01,1,5.15,450,2500
2020-07-01,2,3.47,850,2950
2020-07-01,1,3.7,950,3500
2020-07-01,1,3.87,550,2250
2020-07-01,1,4.13,550,2400
2020-07-01,4,2.93,1150,3500
2020-07-01,1,3.1,550,1800
2020-07-01,1,3.79,550,2200
2020-07-01,1,3.55,850,2900
2020-06-01,1,4.21,550,2400
2020-06-01,1,3.95,550,2000
2020-06-01,1,3.95,550,2250
2020-06-01,1,3.79,550,2200
2020-06-01,1,4.12,550,2350
2020-06-01,2,3.38,850,2800
2020-06-01,1,4.04,550,2350
2020-06-01,1,3.55,850,2900
2020-06-01,1,4.13,550,2400
2020-06-01,1,4.04,550,2350
2020-06-01,1,3.79,850,3100
2020-06-01,1,3.79,550,2200
2020-05-01,2,3.63,750,2700
2020-05-01,0,4.96,450,2400
2020-05-01,3,2.79,1050,3000
2020-04-01,2,3.13,950,3000
2020-04-01,1,3.25,850,2900
2020-04-01,1,4.55,550,2300
2020-04-01,1,3.94,750,2800
2020-04-01,2,3.53,850,3000
2020-04-01,1,3.87,550,2250
2020-04-01,2,4.04,750,3000
2020-04-01,1,3.67,850,3000
2020-04-01,1,3.48,850,2850
2020-04-01,1,3.67,850,3000
2020-04-01,1,3.55,850,2900
2020-04-01,1,3.96,550,2300
2020-04-01,1,3.51,850,2875
2020-04-01,1,3.48,850,2850
2020-04-01,1,3.55,850,2900
2020-03-01,1,4.21,550,2400
2020-03-01,1,5.14,550,2600
2020-03-01,3,3.44,1050,3700
2020-03-01,4,3.51,1150,4200
2020-03-01,2,3.38,850,2800
2020-03-01,1,3.87,750,2750
2020-03-01,1,3.48,850,2850
2020-03-01,4,3.05,1150,3650
2020-03-01,1,3.91,850,3200
2020-02-01,2,3.35,850,2850
2020-02-01,1,3.72,550,2200
2020-02-01,1,3.87,550,2250
2020-02-01,4,3.17,1350,4400
2020-02-01,2,3.48,850,3000
2020-02-01,2,3.98,850,3300
2020-02-01,3,3.62,1050,3900
2020-02-01,4,3.1,1150,3700
2020-01-01,2,3.53,850,3000
2020-01-01,1,3.8,750,2700
2020-01-01,1,4.39,550,2600
2020-01-01,1,3.06,950,2800
2020-01-01,2,3.55,850,2900
2020-01-01,1,4.08,750,2900
2020-01-01,2,3.3,850,2700
2020-01-01,1,3.59,750,2550
2020-01-01,1,3.96,550,2300
2020-01-01,1,3.96,550,2300
2020-01-01,1,3.96,550,2300
2020-01-01,1,4.3,550,2500
2019-12-01,1,4.39,550,2500
2019-12-01,2,3.72,850,3200
2019-12-01,3,3.36,1150,3800
2019-11-01,2,3.48,850,2850
2019-11-01,4,3.43,1150,4100
2019-11-01,1,4.36,550,2400
2019-10-01,1,3.67,850,3000
2019-10-01,2,3.13,950,3000
2019-10-01,2,4.15,750,2950
2019-10-01,1,4.74,450,2300
2019-10-01,2,2.11,1250,2700
2019-10-01,1,3.19,850,2850
2019-10-01,0,4.86,450,2350
2019-10-01,1,3.96,550,2300
2019-10-01,1,4.2,550,2400
2019-10-01,4,2.97,1150,3550
2019-10-01,1,3.52,750,2500
2019-10-01,2,3.07,1350,4000
2019-10-01,1,4.18,550,2300
2019-10-01,1,4.36,550,2400
2019-10-01,2,3.67,750,2750
2019-10-01,1,4.18,550,2300
2019-10-01,2,3.47,850,2950
2019-09-01,1,3.21,850,2800
2019-09-01,1,3.94,550,2250
2019-09-01,1,3.55,850,2900
2019-09-01,1,4.15,550,2100
2019-09-01,0,4.75,450,2300
2019-09-01,1,4.04,550,2300
2019-09-01,1,3.8,950,3600
2019-09-01,2,3.53,850,3000
2019-09-01,1,3.94,750,2800
2019-09-01,2,3.56,850,2950
2019-09-01,1,3.82,550,2100
2019-09-01,3,3.13,1150,3600
2019-09-01,2,3.53,850,3000
2019-09-01,2,3.65,850,3100
2019-09-01,1,4.18,550,2300
2019-09-01,2,4.07,750,3050
2019-09-01,1,4.18,550,2300
2019-08-01,4,3.01,1150,3600
2019-08-01,0,4.55,450,2200
2019-08-01,2,3.42,850,2800
2019-08-01,2,3.26,850,2700
2019-08-01,1,3.96,550,2300
2019-08-01,1,4.56,550,2650
2019-08-01,2,3.29,850,2800
2019-08-01,1,4.0,550,2200
2019-08-01,4,3.33,1350,4500
2019-08-01,2,3.18,850,2700
2019-08-01,1,4.18,550,2300
2019-08-01,1,4.18,550,2300
2019-08-01,1,4.82,550,2650
2019-07-01,4,3.2,1350,4300
2019-07-01,1,4.04,550,2300
2019-07-01,1,3.25,850,2900
2019-07-01,2,3.13,850,2800
2019-07-01,1,4.13,550,2400
2019-07-01,1,3.85,550,2200
2019-07-01,2,3.63,750,2700
2019-07-01,2,3.77,750,2800
2019-07-01,1,4.55,550,2500
2019-07-01,1,4.27,550,2350
2019-07-01,2,3.41,850,2900
2019-07-01,2,3.33,750,2500
2019-07-01,1,4.18,550,2300
2019-07-01,1,4.36,550,2400
2019-07-01,2,3.41,850,2900
2019-06-01,2,3.38,850,2800
2019-06-01,1,3.72,550,2200
2019-06-01,1,3.67,850,3000
2019-06-01,1,4.2,550,2400
2019-06-01,4,2.96,1350,4000
2019-05-01,1,4.05,550,2400
2019-05-01,2,2.9,1050,3000
2019-05-01,2,3.37,850,2900
2019-05-01,3,3.44,1050,3700
2019-05-01,1,4.04,550,2350
2019-04-01,1,3.96,550,2300
2019-04-01,1,3.05,750,2300
2019-04-01,1,3.42,850,2800
2019-04-01,2,3.79,850,3100
2019-04-01,1,5.53,550,2800
2019-04-01,1,4.45,550,2250
2019-04-01,1,4.15,550,2100
2019-04-01,4,3.18,1150,3800
2019-04-01,1,3.94,750,2800
2019-04-01,2,3.53,850,3000
2019-04-01,1,3.82,550,2100
2019-04-01,1,4.18,550,2300
2019-04-01,2,3.53,850,3000
2019-03-01,1,4.74,450,2300
2019-03-01,1,3.89,550,2300
2019-03-01,2,3.35,850,2850
2019-03-01,2,2.92,1350,3800
2019-03-01,2,3.48,850,3000
2019-03-01,1,3.59,950,3400
2019-03-01,1,4.13,550,2400
2019-03-01,2,3.29,850,2800
2019-03-01,1,3.94,750,2800
2019-03-01,2,3.6,750,2700
2019-03-01,4,2.81,1350,3800
2019-02-01,2,3.53,850,3000
2019-02-01,4,3.12,1350,4200
2019-02-01,2,3.42,850,2800
2019-02-01,2,3.55,850,2900
2019-02-01,2,3.8,750,2700
2019-02-01,4,3.24,1350,4500
2019-02-01,2,3.43,1050,3600
2019-02-01,1,4.0,550,2200
2019-01-01,1,4.55,550,2300
2019-01-01,1,3.14,850,2800
2019-01-01,2,3.67,850,3000
2019-01-01,3,3.22,1150,3700
2019-01-01,1,4.18,550,2300
2019-01-01,2,3.33,750,2500
2019-01-01,4,3.02,1350,4080
2019-01-01,1,4.18,550,2300
2019-01-01,1,4.55,550,2500
2018-12-01,2,3.36,850,3000
2018-12-01,2,3.38,850,2800
2018-12-01,2,3.76,850,3200
2018-12-01,2,3.87,750,2900
2018-12-01,3,3.13,1150,3600
2018-12-01,1,4.0,550,2200
2018-12-01,4,3.19,1350,4300
2018-12-01,2,3.53,850,3000
2018-11-01,2,3.18,850,2700
2018-11-01,2,3.84,750,2850
2018-11-01,2,4.22,850,3500
2018-11-01,4,3.35,1150,4000
2018-11-01,2,3.57,750,2650
2018-11-01,2,2.88,1350,3750
2018-11-01,1,3.85,550,2200
2018-11-01,2,3.72,850,3200
2018-11-01,2,3.47,850,2950
2018-11-01,1,3.54,650,2300
2018-11-01,2,3.13,750,2350
2018-10-01,1,4.15,550,2100
2018-10-01,2,3.08,950,2950
2018-10-01,1,3.67,850,3000
2018-10-01,1,4.04,550,2300
2018-10-01,2,3.13,950,3000
2018-10-01,4,3.12,1350,4200
2018-10-01,2,2.11,1250,2700
2018-10-01,1,3.19,850,2850
2018-10-01,2,2.94,850,2500
2018-10-01,2,3.18,850,2700
2018-10-01,3,2.92,1350,3800
2018-10-01,2,3.14,850,2800
2018-10-01,4,3.1,1350,4300
2018-10-01,2,3.0,1350,3900
2018-10-01,2,3.41,850,2900
2018-10-01,1,4.27,550,2350
2018-10-01,2,3.18,850,2700
2018-10-01,2,3.53,850,3000
2018-10-01,1,4.09,550,2250
2018-10-01,2,3.6,750,2700
2018-10-01,4,2.81,1350,3800
2018-10-01,0,4.78,450,2150
2018-10-01,2,3.33,750,2500
2018-10-01,2,3.53,850,3000
2018-10-01,2,3.47,750,2600
2018-09-01,1,3.21,850,2800
2018-09-01,1,4.04,550,2300
2018-09-01,1,3.67,850,3000
2018-09-01,1,3.95,550,2250
2018-09-01,2,3.1,1150,3500
2018-09-01,1,4.15,550,2100
2018-09-01,0,4.75,450,2300
2018-09-01,2,3.06,850,2600
2018-09-01,2,3.36,750,2500
2018-09-01,4,3.1,1150,3700
2018-09-01,1,3.94,750,2800
2018-09-01,1,4.12,550,2350
2018-09-01,4,2.47,2250,5500
2018-09-01,2,4.07,750,3050
2018-09-01,1,4.18,550,2300
2018-09-01,1,4.09,550,2250
2018-09-01,1,3.82,550,2100
2018-09-01,2,3.6,750,2700
2018-09-01,2,3.73,750,2800
2018-09-01,1,4.55,550,2500
2018-09-01,2,3.29,850,2800
2018-09-01,1,4.0,550,2200
2018-09-01,2,3.71,850,3150
2018-09-01,1,4.36,550,2400
2018-09-01,2,3.41,850,2900
2018-09-01,2,3.41,850,2900
2018-09-01,1,4.18,550,2300
2018-09-01,1,3.82,550,2100
2018-08-01,1,3.19,850,2850
2018-08-01,1,3.96,550,2300
2018-08-01,1,3.91,850,3200
2018-08-01,3,3.18,1150,3600
2018-08-01,2,3.43,850,2950
2018-08-01,2,3.6,850,3100
2018-08-01,1,4.13,550,2400
2018-08-01,2,3.47,850,2950
2018-08-01,1,4.18,550,2300
2018-08-01,1,4.36,550,2400
2018-08-01,2,3.41,850,2900
2018-08-01,2,3.52,1050,3700
2018-08-01,1,4.18,550,2300
2018-07-01,2,3.17,850,2700
2018-07-01,1,4.3,550,2500
2018-07-01,2,3.27,1150,3700
2018-07-01,1,4.64,550,2350
2018-07-01,1,3.8,950,3600
2018-07-01,1,4.13,550,2400
2018-07-01,2,3.29,850,2800
2018-07-01,1,3.87,550,2250
2018-07-01,2,3.53,850,3000
2018-07-01,1,3.96,550,2300
2018-07-01,1,4.0,550,2200
2018-07-01,2,3.41,850,2900
2018-07-01,2,3.53,850,3000
2018-06-01,2,3.8,750,2700
2018-06-01,1,3.85,550,2200
2018-06-01,1,3.8,550,2250
2018-06-01,4,3.24,1350,4500
2018-06-01,1,4.04,550,2300
2018-06-01,1,4.0,550,2200
2018-06-01,2,3.6,750,2700
2018-06-01,1,4.09,550,2250
2018-06-01,3,2.96,1150,3400
2018-05-01,1,4.05,550,2400
2018-05-01,1,3.25,850,2900
2018-05-01,1,4.04,550,2350
2018-05-01,1,3.96,550,2300
2018-04-01,1,4.64,550,2350
2018-04-01,1,4.45,550,2250
2018-04-01,1,4.74,450,2300
2018-04-01,2,3.41,850,2900
2018-04-01,1,3.94,750,2800
2018-04-01,1,3.96,550,2300
2018-04-01,2,3.53,850,3000
2018-04-01,2,4.04,750,3000
2018-04-01,1,4.18,550,2300
2018-04-01,2,3.35,850,2850
2018-04-01,1,4.09,550,2250
2018-03-01,1,4.21,550,2400
2018-03-01,1,3.55,850,2900
2018-03-01,1,4.94,550,2500
2018-03-01,2,3.12,850,2650
2018-03-01,1,3.89,550,2300
2018-03-01,1,4.55,550,2500
2018-02-01,1,3.85,550,2200
2018-02-01,1,4.45,550,2250
2018-02-01,4,3.1,1350,4300
2018-02-01,2,3.26,850,2700
2018-02-01,3,3.53,1050,3800
2018-02-01,1,4.0,550,2200
2018-02-01,1,4.18,550,2300
2018-01-01,1,3.14,850,2800
2018-01-01,2,3.37,850,2900
2018-01-01,2,3.47,850,2950
2018-01-01,1,4.36,550,2400
2018-01-01,2,3.35,850,2850
2018-01-01,1,3.82,550,2100
2017-12-01,2,3.48,850,2850
2017-12-01,3,3.18,1150,3600
2017-12-01,4,2.93,1150,3500
2017-12-01,1,4.23,750,3000
2017-12-01,3,3.62,1050,3900
2017-11-01,2,3.42,850,2800
2017-11-01,2,3.55,850,2900
2017-11-01,2,3.81,1050,4000
2017-11-01,4,3.33,1350,4500
2017-11-01,1,4.27,550,2350
2017-11-01,0,5.11,450,2300
2017-10-01,1,3.55,850,2900
2017-10-01,1,4.75,450,2300
2017-10-01,0,4.86,450,2350
2017-10-01,2,2.94,850,2500
2017-10-01,1,3.96,550,2300
2017-10-01,4,2.97,1150,3550
2017-10-01,2,3.76,850,3200
2017-10-01,1,4.36,550,2400
2017-10-01,2,3.6,750,2700
2017-10-01,1,4.0,550,2200
2017-10-01,2,3.41,850,2900
2017-10-01,2,3.47,850,2950
2017-10-01,2,3.18,850,2700
2017-09-01,1,3.94,550,2300
2017-09-01,1,3.96,550,2300
2017-09-01,4,3.01,1150,3600
2017-09-01,2,3.26,850,2700
